genome_id	genome_name	resistant_phenotype	binary_label
562.23081	Escherichia coli O6:H31 strain ECO0720	Susceptible	0
562.23082	Escherichia coli O75:H7 strain ECO0721	Susceptible	0
562.23083	Escherichia coli O6:H31 strain ECO0722	Susceptible	0
562.23084	Escherichia coli O25:H1 strain ECO0723	Susceptible	0
562.23085	Escherichia coli O2:H1 strain ECO0724	Susceptible	0
562.23086	Escherichia coli O6:H1 strain ECO0725	Susceptible	0
562.23087	Escherichia coli O2:H7 strain ECO0727	Susceptible	0
562.23088	Escherichia coli NA:H40 strain ECO0728	Susceptible	0
562.23089	Escherichia coli O6:H1 strain ECO0730	Susceptible	0
562.2309	Escherichia coli O22:H1 strain ECO0731	Susceptible	0
562.23091	Escherichia coli O6:H1 strain ECO0732	Susceptible	0
562.23092	Escherichia coli O17:H18 strain ECO0733	Susceptible	0
562.23093	Escherichia coli O22:H1 strain ECO0734	Susceptible	0
562.23094	Escherichia coli O6:H1 strain ECO0735	Susceptible	0
562.23095	Escherichia coli O6:H31 strain ECO0736	Resistant	1
562.23096	Escherichia coli O25:H4 strain ECO0737	Resistant	1
562.23097	Escherichia coli O6:H1 strain ECO0738	Susceptible	0
562.23098	Escherichia coli O15:H1 strain ECO0739	Resistant	1
562.23099	Escherichia coli O1:H7 strain ECO0740	Susceptible	0
562.23101	Escherichia coli O12:H4 strain ECO0743	Susceptible	0
562.23102	Escherichia coli O6:H31 strain ECO0744	Susceptible	0
562.23103	Escherichia coli O6:H1 strain ECO0746	Susceptible	0
562.23104	Escherichia coli O75:H7 strain ECO0747	Susceptible	0
562.23105	Escherichia coli O16:H6 strain ECO0748	Susceptible	0
562.23106	Escherichia coli O75:H5 strain ECO0750	Susceptible	0
562.23107	Escherichia coli O6:H1 strain ECO0751	Susceptible	0
562.23108	Escherichia coli O25:H4 strain ECO0752	Resistant	1
562.23109	Escherichia coli O75:H7 strain ECO0756	Susceptible	0
562.2311	Escherichia coli O45:H7 strain ECO0757	Susceptible	0
562.23111	Escherichia coli O2:H7 strain ECO0758	Susceptible	0
562.23112	Escherichia coli O25:H4 strain ECO0761	Susceptible	0
562.23113	Escherichia coli O2:H1 strain ECO0762	Susceptible	0
562.23114	Escherichia coli O83:H33 strain ECO0763	Susceptible	0
562.23115	Escherichia coli O75:H5 strain ECO0767	Susceptible	0
562.23116	Escherichia coli O17:H18 strain ECO0764	Susceptible	0
562.23117	Escherichia coli O15:H12 strain ECO0768	Resistant	1
562.23118	Escherichia coli O45:H7 strain ECO0769	Susceptible	0
562.23119	Escherichia coli O6:H1 strain ECO0770	Susceptible	0
562.2312	Escherichia coli O75:H5 strain ECO0771	Susceptible	0
562.23121	Escherichia coli O4:H1 strain ECO0772	Susceptible	0
562.23122	Escherichia coli O2:H7 strain ECO0777	Susceptible	0
562.23123	Escherichia coli O1:H7 strain ECO0773	Susceptible	0
562.23124	Escherichia coli O4:H5 strain ECO0776	Susceptible	0
562.23125	Escherichia coli O15:H18 strain ECO0778	Susceptible	0
562.23126	Escherichia coli O15:H18 strain ECO0779	Susceptible	0
562.23127	Escherichia coli O2:H6 strain ECO0780	Susceptible	0
562.23128	Escherichia coli O1:H7 strain ECO0782	Susceptible	0
562.23129	Escherichia coli O15:H1 strain ECO0781	Resistant	1
562.2313	Escherichia coli O2:H48 strain ECO0520	Susceptible	0
562.23131	Escherichia coli O78:H4 strain ECO0584	Susceptible	0
562.23132	Escherichia coli O86:H18 strain ECO0609	Susceptible	0
562.23133	Escherichia coli O86:H18 strain ECO0652	Susceptible	0
562.23134	Escherichia coli O162:H9 strain ECO0657	Resistant	1
562.23135	Escherichia coli NA:H12 strain ECO0470	Susceptible	0
562.23136	Escherichia coli O2:H1 strain ECO0524	Susceptible	0
562.23137	Escherichia coli O18:H5 strain ECO0534	Susceptible	0
562.23138	Escherichia coli O12:H20 strain ECO0551	Susceptible	0
562.23139	Escherichia coli O6:H1 strain ECO0561	Susceptible	0
562.23141	Escherichia coli O159:H28 strain ECO0505	Resistant	1
562.23142	Escherichia coli O120:H4 strain ECO0571	Susceptible	0
562.23143	Escherichia coli O2:H7 strain ECO0578	Susceptible	0
562.23144	Escherichia coli O25:H4 strain ECO0658	Resistant	1
562.23145	Escherichia coli O86:H18 strain ECO0659	Susceptible	0
562.23146	Escherichia coli O2:H1 strain ECO0660	Susceptible	0
562.23147	Escherichia coli O2:H1 strain ECO0661	Susceptible	0
562.23148	Escherichia coli O2:H4 strain ECO0662	Susceptible	0
562.23149	Escherichia coli O7:H45 strain ECO0663	Susceptible	0
562.2315	Escherichia coli O15:H18 strain ECO0664	Susceptible	0
562.23151	Escherichia coli O4:H5 strain ECO0665	Susceptible	0
562.23152	Escherichia coli O16:H6 strain ECO0581	Susceptible	0
562.23153	Escherichia coli O8:H25 strain ECO0802	Susceptible	0
562.23154	Escherichia coli O2:H7 strain ECO0804	Susceptible	0
562.23155	Escherichia coli O2:H4 strain ECO0805	Susceptible	0
562.23156	Escherichia coli O6:H1 strain ECO0864	Susceptible	0
562.23157	Escherichia coli O1:H7 strain ECO0827	Susceptible	0
562.23158	Escherichia coli O17:H18 strain ECO0880	Susceptible	0
562.23159	Escherichia coli O25:H4 strain ECO0881	Resistant	1
562.23161	Escherichia coli O2:H1 strain ECO0879	Susceptible	0
562.23162	Escherichia coli O18:H1 strain ECO0860	Susceptible	0
562.23163	Escherichia coli O20:H4 strain ECO0859	Susceptible	0
562.23164	Escherichia coli O1:H7 strain ECO0856	Susceptible	0
562.23165	Escherichia coli NA:H4 strain ECO0853	Susceptible	0
562.23166	Escherichia coli NA:H19 strain ECO0783	Susceptible	0
562.23167	Escherichia coli O25:H4 strain ECO0784	Resistant	1
562.23168	Escherichia coli O83:H33 strain ECO0786	Susceptible	0
562.23169	Escherichia coli O75:H5 strain ECO0785	Susceptible	0
562.23172	Escherichia coli O25:H4 strain ECO0789	Susceptible	0
562.23173	Escherichia coli O7:H45 strain ECO0790	Susceptible	0
562.23174	Escherichia coli O21:H5 strain ECO0791	Susceptible	0
562.23175	Escherichia coli O16:H6 strain ECO0792	Susceptible	0
562.23176	Escherichia coli O7:H45 strain ECO0793	Susceptible	0
562.23177	Escherichia coli O159:H4 strain ECO0794	Susceptible	0
562.23178	Escherichia coli O166:H15 strain ECO0795	Susceptible	0
562.23179	Escherichia coli O2:H6 strain ECO0796	Susceptible	0
562.23181	Escherichia coli O25:H4 strain ECO0798	Resistant	1
562.23182	Escherichia coli O2:H1 strain ECO0799	Susceptible	0
562.23183	Escherichia coli O6:H1 strain ECO0800	Susceptible	0
562.23184	Escherichia coli O15:H7 strain ECO0801	Susceptible	0
562.23185	Escherichia coli O2:H7 strain ECO0803	Susceptible	0
562.23186	Escherichia coli O17:H18 strain ECO0807	Susceptible	0
562.23187	Escherichia coli O6:H1 strain ECO0808	Susceptible	0
562.23188	Escherichia coli O4:H1 strain ECO0809	Susceptible	0
562.23189	Escherichia coli O25:H4 strain ECO0810	Resistant	1
562.23191	Escherichia coli O25:H4 strain ECO0812	Resistant	1
562.23192	Escherichia coli O2:H4 strain ECO0814	Susceptible	0
562.23193	Escherichia coli O1:H7 strain ECO0815	Susceptible	0
562.23194	Escherichia coli O25:H4 strain ECO0816	Resistant	1
562.23195	Escherichia coli NA:H4 strain ECO0817	Resistant	1
562.23196	Escherichia coli O2:H1 strain ECO0818	Susceptible	0
562.23197	Escherichia coli O54:H45 strain ECO0819	Susceptible	0
562.23198	Escherichia coli O1:H7 strain ECO0821	Susceptible	0
562.23199	Escherichia coli O25:H4 strain ECO0820	Resistant	1
562.23201	Escherichia coli O6:H1 strain ECO0823	Susceptible	0
562.23202	Escherichia coli O1:H7 strain ECO0824	Susceptible	0
562.23203	Escherichia coli O2:H7 strain ECO0825	Susceptible	0
562.23204	Escherichia coli O2:H6 strain ECO0826	Susceptible	0
562.23205	Escherichia coli O1:H15 strain ECO0828	Resistant	1
562.23206	Escherichia coli O78:H4 strain ECO0829	Susceptible	0
562.23207	Escherichia coli O16:H6 strain ECO0830	Susceptible	0
562.23208	Escherichia coli O113:H5 strain ECO0831	Susceptible	0
562.23209	Escherichia coli O6:H1 strain ECO0832	Susceptible	0
562.23211	Escherichia coli O2:H1 strain ECO0833	Susceptible	0
562.23212	Escherichia coli O25:H4 strain ECO0835	Resistant	1
562.23213	Escherichia coli O18ac:H1 strain ECO0836	Susceptible	0
562.23214	Escherichia coli O18:H1 strain ECO0837	Susceptible	0
562.23215	Escherichia coli O6:H5 strain ECO0838	Susceptible	0
562.23216	Escherichia coli NA:H9 strain ECO0839	Susceptible	0
562.23217	Escherichia coli O1:H7 strain ECO0840	Susceptible	0
562.23218	Escherichia coli O6:H1 strain ECO0841	Susceptible	0
562.23219	Escherichia coli O6:H1 strain ECO0842	Susceptible	0
562.23221	Escherichia coli O75:H31 strain ECO0844	Susceptible	0
562.23222	Escherichia coli O2:H4 strain ECO0845	Susceptible	0
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	Susceptible	0
562.23224	Escherichia coli O25:H1 strain ECO0847	Susceptible	0
562.23225	Escherichia coli O45:H7 strain ECO0848	Susceptible	0
562.23226	Escherichia coli O25:H4 strain ECO0849	Resistant	1
562.23227	Escherichia coli O18:H1 strain ECO0851	Susceptible	0
562.23228	Escherichia coli O75:H5 strain ECO0850	Susceptible	0
562.23229	Escherichia coli O25:H4 strain ECO0852	Resistant	1
562.23231	Escherichia coli O25:H4 strain ECO0855	Resistant	1
562.23232	Escherichia coli NA:H16 strain ECO0857	Susceptible	0
562.23233	Escherichia coli O15:H12 strain ECO0712	Resistant	1
562.23234	Escherichia coli O6:H1 strain ECO0858	Susceptible	0
562.23235	Escherichia coli O25:H4 strain ECO0861	Susceptible	0
562.23236	Escherichia coli O1:H7 strain ECO0863	Susceptible	0
562.23237	Escherichia coli O6:H1 strain ECO0865	Susceptible	0
562.23238	Escherichia coli O1:H7 strain ECO0866	Susceptible	0
562.23239	Escherichia coli O25:H4 strain ECO0867	Resistant	1
562.23241	Escherichia coli O22:H1 strain ECO0869	Susceptible	0
562.23242	Escherichia coli O1:H7 strain ECO0870	Susceptible	0
562.23243	Escherichia coli O6:H1 strain ECO0871	Susceptible	0
562.23244	Escherichia coli H1 strain ECO0873	Susceptible	0
562.23245	Escherichia coli H45 strain ECO0872	Susceptible	0
562.23246	Escherichia coli O17:H18 strain ECO0874	Susceptible	0
562.23247	Escherichia coli O6:H1 strain ECO0875	Susceptible	0
562.23248	Escherichia coli O25:H4 strain ECO0876	Resistant	1
562.23249	Escherichia coli O6:H1 strain ECO0877	Susceptible	0
562.23251	Escherichia coli O1:H7 strain ECO0883	Susceptible	0
562.23252	Escherichia coli O1:H7 strain ECO0884	Susceptible	0
562.23253	Escherichia coli O39:H4 strain ECO0886	Susceptible	0
562.23254	Escherichia coli O9:H4 strain ECO0888	Susceptible	0
562.23255	Escherichia coli O1:H6 strain ECO0889	Resistant	1
562.23256	Escherichia coli O7:H45 strain ECO0890	Susceptible	0
562.23257	Escherichia coli O1:H7 strain ECO0891	Susceptible	0
562.23258	Escherichia coli O9:H25 strain ECO0892	Susceptible	0
562.23259	Escherichia coli O25:H4 strain ECO0893	Resistant	1
562.23261	Escherichia coli O25:H4 strain ECO0895	Resistant	1
562.23262	Escherichia coli O6:H31 strain ECO0896	Susceptible	0
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	Susceptible	0
562.23264	Escherichia coli O17:H18 strain ECO0899	Susceptible	0
562.23265	Escherichia coli O17:H18 strain ECO0900	Susceptible	0
562.23266	Escherichia coli O6:H1 strain ECO0901	Susceptible	0
562.23267	Escherichia coli H1 strain ECO0902	Susceptible	0
562.23268	Escherichia coli O18:H1 strain ECO0905	Susceptible	0
562.23269	Escherichia coli O25:H4 strain ECO0906	Susceptible	0
562.23271	Escherichia coli O6:H1 strain ECO0916	Susceptible	0
562.23272	Escherichia coli O9:H31 strain ECO0918	Resistant	1
562.23273	Escherichia coli O25:H4 strain ECO0919	Resistant	1
562.23274	Escherichia coli O18:H7 strain ECO0920	Susceptible	0
562.23275	Escherichia coli O4:H1 strain ECO0921	Susceptible	0
562.23276	Escherichia coli O75:H5 strain ECO0922	Susceptible	0
562.23277	Escherichia coli O75:H5 strain ECO0923	Susceptible	0
562.23278	Escherichia coli O17:H18 strain ECO0924	Susceptible	0
562.23279	Escherichia coli O15:H18 strain ECO0925	Susceptible	0
562.23281	Escherichia coli O8:H9 strain ECO0927	Susceptible	0
562.23282	Escherichia coli O25:H4 strain ECO0928	Resistant	1
562.23283	Escherichia coli O81:H27 strain ECO0929	Susceptible	0
562.23284	Escherichia coli O25:H4 strain ECO0930	Resistant	1
562.23285	Escherichia coli NA:H4 strain ECO0932	Susceptible	0
562.23286	Escherichia coli O162:H10 strain ECO0933	Resistant	1
562.23287	Escherichia coli O1:H15 strain ECO0934	Resistant	1
562.23288	Escherichia coli O160:H31 strain ECO0936	Resistant	1
562.23289	Escherichia coli O18:H7 strain ECO0935	Susceptible	0
562.23291	Escherichia coli O6:H1 strain ECO0938	Susceptible	0
562.23292	Escherichia coli O2:H7 strain ECO0939	Susceptible	0
562.23293	Escherichia coli O6:H1 strain ECO0941	Susceptible	0
562.23294	Escherichia coli O6:H1 strain ECO0942	Susceptible	0
562.23295	Escherichia coli O6:H1 strain ECO0943	Susceptible	0
562.23296	Escherichia coli O45:H7 strain ECO0944	Susceptible	0
562.23297	Escherichia coli O25:H4 strain ECO0945	Susceptible	0
562.23298	Escherichia coli O108:H2 strain ECO0946	Susceptible	0
562.23299	Escherichia coli O2:H4 strain ECO0949	Susceptible	0
562.23301	Escherichia coli O1:H7 strain ECO0951	Susceptible	0
562.23302	Escherichia coli O30:H11 strain ECO0952	Susceptible	0
562.23303	Escherichia coli O83:H31 strain ECO0953	Susceptible	0
562.23304	Escherichia coli O6:H31 strain ECO0954	Susceptible	0
562.23305	Escherichia coli O25:H4 strain ECO0956	Resistant	1
562.23306	Escherichia coli O25:H4 strain ECO0958	Resistant	1
562.23307	Escherichia coli O25:H4 strain ECO0959	Resistant	1
562.23308	Escherichia coli O2:H1 strain ECO0960	Susceptible	0
562.23309	Escherichia coli O6:H1 strain ECO0961	Susceptible	0
562.23311	Escherichia coli O25:H4 strain ECO0963	Resistant	1
562.23312	Escherichia coli O18:H1 strain ECO0964	Susceptible	0
562.23313	Escherichia coli O18:H1 strain ECO0965	Susceptible	0
562.23314	Escherichia coli O8:H21 strain ECO0966	Resistant	1
562.23315	Escherichia coli O75:H5 strain ECO0967	Susceptible	0
562.23316	Escherichia coli O6:H31 strain ECO0968	Susceptible	0
562.23317	Escherichia coli O8:H21 strain ECO0969	Resistant	1
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	Susceptible	0
562.23319	Escherichia coli O1:H7 strain ECO0971	Susceptible	0
562.23321	Escherichia coli O25:H4 strain ECO0974	Resistant	1
562.23322	Escherichia coli O9:H4 strain ECO0975	Susceptible	0
562.23323	Escherichia coli O45:H7 strain ECO0976	Susceptible	0
562.23324	Escherichia coli O18:H7 strain ECO0977	Susceptible	0
562.23325	Escherichia coli O75:H7 strain ECO0978	Susceptible	0
562.23326	Escherichia coli O16:H5 strain ECO1054	Susceptible	0
562.23327	Escherichia coli O17:H18 strain ECO1039	Susceptible	0
562.23328	Escherichia coli O16:H5 strain ECO1091	Susceptible	0
562.23329	Escherichia coli O25:H4 strain ECO1092	Susceptible	0
562.23331	Escherichia coli O45:H7 strain ECO1094	Susceptible	0
562.23332	Escherichia coli O7:H45 strain ECO1095	Susceptible	0
562.23333	Escherichia coli O1:H7 strain ECO1096	Susceptible	0
562.23334	Escherichia coli O6:H1 strain ECO1097	Susceptible	0
562.23335	Escherichia coli O1:H7 strain ECO1098	Susceptible	0
562.23336	Escherichia coli O25:H4 strain ECO1099	Susceptible	0
562.23337	Escherichia coli O18:H7 strain ECO1100	Susceptible	0
562.23338	Escherichia coli O25:H4 strain ECO1101	Resistant	1
562.23339	Escherichia coli O1:H7 strain ECO1102	Susceptible	0
562.23341	Escherichia coli O17:H18 strain ECO1061	Susceptible	0
562.23342	Escherichia coli O4:H1 strain ECO1106	Susceptible	0
562.23343	Escherichia coli O25:H1 strain ECO1105	Susceptible	0
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	Resistant	1
562.23345	Escherichia coli O15:H10 strain ECO1108	Susceptible	0
562.23346	Escherichia coli O83:H4 strain ECO1109	Susceptible	0
562.23347	Escherichia coli O25:H4 strain ECO1110	Susceptible	0
562.23348	Escherichia coli O25:H4 strain ECO1111	Resistant	1
562.23349	Escherichia coli O1:H7 strain ECO1112	Susceptible	0
562.23351	Escherichia coli O25:H4 strain ECO1115	Resistant	1
562.23352	Escherichia coli O1:H7 strain ECO1116	Susceptible	0
562.23353	Escherichia coli O8:H25 strain ECO1117	Susceptible	0
562.23354	Escherichia coli O18:H31 strain ECO1118	Susceptible	0
562.23355	Escherichia coli O1:H7 strain ECO1120	Resistant	1
562.23356	Escherichia coli O2:H4 strain ECO1121	Resistant	1
562.23357	Escherichia coli O2:H4 strain ECO1123	Susceptible	0
562.23358	Escherichia coli O6:H1 strain ECO1124	Susceptible	0
562.23359	Escherichia coli O25:H4 strain ECO1125	Resistant	1
562.23361	Escherichia coli O2:H6 strain ECO1128	Susceptible	0
562.23362	Escherichia coli O24:H4 strain ECO1127	Susceptible	0
562.23363	Escherichia coli O4:H5 strain ECO1006	Susceptible	0
562.23364	Escherichia coli O143:H9 strain ECO1129	Susceptible	0
562.23365	Escherichia coli O25:H4 strain ECO1130	Resistant	1
562.23366	Escherichia coli NA:H12 strain ECO1131	Susceptible	0
562.23367	Escherichia coli O25:H34 strain ECO1132	Resistant	1
562.23368	Escherichia coli O158:H23 strain ECO1133	Susceptible	0
562.23369	Escherichia coli O162:H9 strain ECO1134	Resistant	1
562.23371	Escherichia coli O25:H4 strain ECO1290	Resistant	1
562.23372	Escherichia coli O2:H4 strain ECO1042	Susceptible	0
562.23373	Escherichia coli O15:H1 strain ECO1138	Resistant	1
562.23374	Escherichia coli O2:H7 strain ECO1139	Susceptible	0
562.23375	Escherichia coli O25:H4 strain ECO1140	Resistant	1
562.23376	Escherichia coli O2:H4 strain ECO1141	Susceptible	0
562.23377	Escherichia coli O25:H4 strain ECO1142	Resistant	1
562.23378	Escherichia coli O18:H7 strain ECO1143	Susceptible	0
562.23379	Escherichia coli O8:H10 strain ECO1144	Susceptible	0
562.23381	Escherichia coli O25:H1 strain ECO1146	Susceptible	0
562.23382	Escherichia coli O6:H5 strain ECO1147	Susceptible	0
562.23383	Escherichia coli O15:H4 strain ECO1149	Susceptible	0
562.23384	Escherichia coli O1:H6 strain ECO1056	Resistant	1
562.23385	Escherichia coli O64:H21 strain ECO1151	Resistant	1
562.23386	Escherichia coli O75:H7 strain ECO1152	Susceptible	0
562.23387	Escherichia coli O15:H1 strain ECO0982	Resistant	1
562.23388	Escherichia coli O2:H1 strain ECO1291	Susceptible	0
562.23389	Escherichia coli O7:H45 strain ECO1066	Susceptible	0
562.23391	Escherichia coli O102:H6 strain ECO1156	Resistant	1
562.23392	Escherichia coli O4:H1 strain ECO1158	Susceptible	0
562.23393	Escherichia coli O25:H4 strain ECO1090	Resistant	1
562.23394	Escherichia coli O2:H6 strain ECO1160	Susceptible	0
562.23395	Escherichia coli O25:H4 strain ECO1161	Resistant	1
562.23396	Escherichia coli O25:H4 strain ECO1163	Resistant	1
562.23397	Escherichia coli O25:H4 strain ECO1164	Susceptible	0
562.23398	Escherichia coli O25:H4 strain ECO1168	Resistant	1
562.23399	Escherichia coli O25:H4 strain ECO1295	Resistant	1
562.23401	Escherichia coli O25:H4 strain ECO1297	Susceptible	0
562.23402	Escherichia coli O86:H18 strain ECO1201	Susceptible	0
562.23403	Escherichia coli O25:H4 strain ECO1169	Resistant	1
562.23404	Escherichia coli O9:H9 strain ECO1170	Susceptible	0
562.23405	Escherichia coli O25:H4 strain ECO1171	Susceptible	0
562.23406	Escherichia coli O166:H15 strain ECO1173	Susceptible	0
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	Susceptible	0
562.23408	Escherichia coli O4:H5 strain ECO1176	Susceptible	0
562.23409	Escherichia coli O6:H31 strain ECO1053	Susceptible	0
562.23411	Escherichia coli O6:H1 strain ECO1234	Susceptible	0
562.23412	Escherichia coli O25:H4 strain ECO1237	Susceptible	0
562.23413	Escherichia coli O25:H4 strain ECO1236	Resistant	1
562.23414	Escherichia coli O1:H7 strain ECO1239	Susceptible	0
562.23415	Escherichia coli O86:H18 strain ECO1240	Susceptible	0
562.23416	Escherichia coli O83:H27 strain ECO1241	Susceptible	0
562.23417	Escherichia coli O18:H7 strain ECO0979	Susceptible	0
562.23418	Escherichia coli O6:H1 strain ECO1183	Susceptible	0
562.23419	Escherichia coli O16:H6 strain ECO0980	Susceptible	0
562.23421	Escherichia coli O6:H1 strain ECO0984	Susceptible	0
562.23422	Escherichia coli O6:H1 strain ECO0985	Susceptible	0
562.23423	Escherichia coli O18:H1 strain ECO0986	Susceptible	0
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	Susceptible	0
562.23425	Escherichia coli O18:H5 strain ECO0988	Susceptible	0
562.23426	Escherichia coli O6:H1 strain ECO0989	Susceptible	0
562.23427	Escherichia coli O75:H5 strain ECO0990	Susceptible	0
562.23428	Escherichia coli O25:H4 strain ECO0991	Resistant	1
562.23429	Escherichia coli O81:H14 strain ECO0992	Susceptible	0
562.23431	Escherichia coli O117:H28 strain ECO0994	Susceptible	0
562.23432	Escherichia coli O7:H4 strain ECO0995	Susceptible	0
562.23433	Escherichia coli O8:H9 strain ECO0996	Susceptible	0
562.23434	Escherichia coli O15:H1 strain ECO0997	Resistant	1
562.23435	Escherichia coli O102:H6 strain ECO1077	Resistant	1
562.23436	Escherichia coli O17:H18 strain ECO1001	Susceptible	0
562.23437	Escherichia coli O86:H2 strain ECO1078	Susceptible	0
562.23438	Escherichia coli O21:H4 strain ECO1070	Susceptible	0
562.23439	Escherichia coli O124:H10 strain ECO1003	Susceptible	0
562.23441	Escherichia coli O17:H18 strain ECO1005	Susceptible	0
562.23442	Escherichia coli O18:H1 strain ECO1075	Susceptible	0
562.23443	Escherichia coli O91:H10 strain ECO1007	Susceptible	0
562.23444	Escherichia coli O1:H7 strain ECO1076	Susceptible	0
562.23445	Escherichia coli O45:H7 strain ECO1009	Susceptible	0
562.23446	Escherichia coli O2:H7 strain ECO1010	Susceptible	0
562.23447	Escherichia coli O1:H42 strain ECO1011	Susceptible	0
562.23448	Escherichia coli O86:H18 strain ECO1012	Susceptible	0
562.23449	Escherichia coli O18:H7 strain ECO1013	Susceptible	0
562.23451	Escherichia coli O25:H4 strain ECO1015	Resistant	1
562.23452	Escherichia coli O162:H10 strain ECO1016	Resistant	1
562.23453	Escherichia coli O172:H28 strain ECO1017	Susceptible	0
562.23454	Escherichia coli O25:H4 strain ECO1018	Resistant	1
562.23455	Escherichia coli O2:H6 strain ECO1019	Susceptible	0
562.23456	Escherichia coli O16:H5 strain ECO1082	Susceptible	0
562.23457	Escherichia coli O25:H4 strain ECO1021	Resistant	1
562.23458	Escherichia coli O25:H4 strain ECO1022	Resistant	1
562.23459	Escherichia coli O6:H1 strain ECO1083	Susceptible	0
562.23461	Escherichia coli O25:H4 strain ECO1025	Resistant	1
562.23462	Escherichia coli O15:H12 strain ECO1086	Resistant	1
562.23463	Escherichia coli O25:H4 strain ECO1027	Resistant	1
562.23464	Escherichia coli O6:H1 strain ECO1028	Susceptible	0
562.23465	Escherichia coli O8:H4 strain ECO1085	Susceptible	0
562.23466	Escherichia coli O1:H1 strain ECO1030	Susceptible	0
562.23467	Escherichia coli O17:H18 strain ECO1035	Susceptible	0
562.23468	Escherichia coli O9:H19 strain ECO1032	Susceptible	0
562.23469	Escherichia coli O21:H5 strain ECO1036	Susceptible	0
562.23471	Escherichia coli O6:H1 strain ECO1037	Susceptible	0
562.23472	Escherichia coli NA:H2 strain ECO1038	Susceptible	0
562.23473	Escherichia coli O25:H18 strain ECO1072	Susceptible	0
562.23474	Escherichia coli O25:H4 strain ECO1041	Resistant	1
562.23475	Escherichia coli O4:H5 strain ECO1051	Susceptible	0
562.23476	Escherichia coli O81:H27 strain ECO1057	Susceptible	0
562.23477	Escherichia coli O13/O135:H11 strain ECO1058	Susceptible	0
562.23478	Escherichia coli O25:H4 strain ECO1043	Resistant	1
562.23479	Escherichia coli O1:H7 strain ECO1044	Susceptible	0
562.23481	Escherichia coli O1:H6 strain ECO1046	Resistant	1
562.23482	Escherichia coli O4:H5 strain ECO1048	Susceptible	0
562.23483	Escherichia coli O25:H4 strain ECO1049	Susceptible	0
562.23484	Escherichia coli O15:H18 strain ECO1050	Susceptible	0
562.23485	Escherichia coli O4:H5 strain ECO1059	Susceptible	0
562.23486	Escherichia coli O15:H12 strain ECO1060	Resistant	1
562.23487	Escherichia coli O25:H4 strain ECO1062	Resistant	1
562.23488	Escherichia coli O25:H4 strain ECO1063	Resistant	1
562.23489	Escherichia coli O6:H1 strain ECO1068	Susceptible	0
562.23491	Escherichia coli O8:H11 strain ECO1073	Susceptible	0
562.23492	Escherichia coli O2:H7 strain ECO1026	Susceptible	0
562.23493	Escherichia coli O25:H4 strain ECO1014	Susceptible	0
562.23494	Escherichia coli O102:H6 strain ECO1023	Resistant	1
562.23495	Escherichia coli O75:H5 strain ECO1029	Susceptible	0
562.23496	Escherichia coli O2:H4 strain ECO1020	Susceptible	0
562.23497	Escherichia coli O92:H31 strain ECO1040	Susceptible	0
562.23498	Escherichia coli O18:H1 strain ECO1008	Susceptible	0
562.23499	Escherichia coli O1:H6 strain ECO1033	Resistant	1
562.23501	Escherichia coli O25:H4 strain ECO1031	Resistant	1
562.23502	Escherichia coli O6:H1 strain ECO1186	Susceptible	0
562.23503	Escherichia coli O17:H18 strain ECO1187	Susceptible	0
562.23504	Escherichia coli O1:H7 strain ECO1188	Susceptible	0
562.23505	Escherichia coli O25:H4 strain ECO1189	Resistant	1
562.23506	Escherichia coli O1:H7 strain ECO1192	Susceptible	0
562.23507	Escherichia coli O15:H1 strain ECO1293	Resistant	1
562.23508	Escherichia coli O25:H4 strain ECO1294	Resistant	1
562.23509	Escherichia coli O16:H5 strain ECO1184	Susceptible	0
562.23511	Escherichia coli O49:H40 strain ECO1194	Susceptible	0
562.23512	Escherichia coli O1:H7 strain ECO1195	Susceptible	0
562.23513	Escherichia coli O18:H1 strain ECO1196	Susceptible	0
562.23514	Escherichia coli O11:H4 strain ECO1197	Susceptible	0
562.23515	Escherichia coli O8:H9 strain ECO1199	Susceptible	0
562.23516	Escherichia coli O1:H7 strain ECO1200	Susceptible	0
562.23517	Escherichia coli O1:H7 strain ECO1104	Susceptible	0
562.23518	Escherichia coli O1:H7 strain ECO1202	Susceptible	0
562.23519	Escherichia coli O2:H7 strain ECO1204	Susceptible	0
562.23521	Escherichia coli O17:H18 strain ECO1206	Susceptible	0
562.23522	Escherichia coli O134:H31 strain ECO1207	Susceptible	0
562.23523	Escherichia coli O6:H1 strain ECO1208	Susceptible	0
562.23524	Escherichia coli O8:H25 strain ECO1209	Susceptible	0
562.23525	Escherichia coli O17:H18 strain ECO1213	Susceptible	0
562.23526	Escherichia coli O6:H1 strain ECO1214	Susceptible	0
562.23527	Escherichia coli O1:H7 strain ECO1215	Susceptible	0
562.23528	Escherichia coli O1:H42 strain ECO1216	Susceptible	0
562.23529	Escherichia coli NA:H12 strain ECO1217	Susceptible	0
562.23531	Escherichia coli O82:H20 strain ECO0998	Susceptible	0
562.23532	Escherichia coli O25:H4 strain ECO0999	Resistant	1
562.23533	Escherichia coli O6:H1 strain ECO1219	Susceptible	0
562.23534	Escherichia coli O6:H1 strain ECO1218	Susceptible	0
